ZipCode,Region,Division,StateFullName,State,StateANSI,CSA Name,CSA Code,MSA_Name,MSAANSI,County,CountyANSI
28258,South,South Atlantic,North Carolina,NC,37,"Charlotte-Concord, NC-SC",172,Charlotte-Gastonia-Rock Hill NC-SC MSA,1520,MECKLENBURG,119
28260,South,South Atlantic,North Carolina,NC,37,"Charlotte-Concord, NC-SC",172,Charlotte-Gastonia-Rock Hill NC-SC MSA,1520,MECKLENBURG,119
28262,South,South Atlantic,North Carolina,NC,37,"Charlotte-Concord, NC-SC",172,Charlotte-Gastonia-Rock Hill NC-SC MSA,1520,MECKLENBURG,119
28263,South,South Atlantic,North Carolina,NC,37,"Charlotte-Concord, NC-SC",172,Charlotte-Gastonia-Rock Hill NC-SC MSA,1520,MECKLENBURG,119
28265,South,South Atlantic,North Carolina,NC,37,"Charlotte-Concord, NC-SC",172,Charlotte-Gastonia-Rock Hill NC-SC MSA,1520,MECKLENBURG,119
28266,South,South Atlantic,North Carolina,NC,37,"Charlotte-Concord, NC-SC",172,Charlotte-Gastonia-Rock Hill NC-SC MSA,1520,MECKLENBURG,119
28269,South,South Atlantic,North Carolina,NC,37,"Charlotte-Concord, NC-SC",172,Charlotte-Gastonia-Rock Hill NC-SC MSA,1520,MECKLENBURG,119
28270,South,South Atlantic,North Carolina,NC,37,"Charlotte-Concord, NC-SC",172,Charlotte-Gastonia-Rock Hill NC-SC MSA,1520,MECKLENBURG,119
28271,South,South Atlantic,North Carolina,NC,37,"Charlotte-Concord, NC-SC",172,Charlotte-Gastonia-Rock Hill NC-SC MSA,1520,MECKLENBURG,119
28272,South,South Atlantic,North Carolina,NC,37,"Charlotte-Concord, NC-SC",172,Charlotte-Gastonia-Rock Hill NC-SC MSA,1520,MECKLENBURG,119
28273,South,South Atlantic,North Carolina,NC,37,"Charlotte-Concord, NC-SC",172,Charlotte-Gastonia-Rock Hill NC-SC MSA,1520,MECKLENBURG,119
28274,South,South Atlantic,North Carolina,NC,37,"Charlotte-Concord, NC-SC",172,Charlotte-Gastonia-Rock Hill NC-SC MSA,1520,MECKLENBURG,119
28275,South,South Atlantic,North Carolina,NC,37,"Charlotte-Concord, NC-SC",172,Charlotte-Gastonia-Rock Hill NC-SC MSA,1520,MECKLENBURG,119
28277,South,South Atlantic,North Carolina,NC,37,"Charlotte-Concord, NC-SC",172,Charlotte-Gastonia-Rock Hill NC-SC MSA,1520,MECKLENBURG,119
28278,South,South Atlantic,North Carolina,NC,37,"Charlotte-Concord, NC-SC",172,Charlotte-Gastonia-Rock Hill NC-SC MSA,1520,MECKLENBURG,119
28280,South,South Atlantic,North Carolina,NC,37,"Charlotte-Concord, NC-SC",172,Charlotte-Gastonia-Rock Hill NC-SC MSA,1520,MECKLENBURG,119
28281,South,South Atlantic,North Carolina,NC,37,"Charlotte-Concord, NC-SC",172,Charlotte-Gastonia-Rock Hill NC-SC MSA,1520,MECKLENBURG,119
28282,South,South Atlantic,North Carolina,NC,37,"Charlotte-Concord, NC-SC",172,Charlotte-Gastonia-Rock Hill NC-SC MSA,1520,MECKLENBURG,119
28284,South,South Atlantic,North Carolina,NC,37,"Charlotte-Concord, NC-SC",172,Charlotte-Gastonia-Rock Hill NC-SC MSA,1520,MECKLENBURG,119
28285,South,South Atlantic,North Carolina,NC,37,"Charlotte-Concord, NC-SC",172,Charlotte-Gastonia-Rock Hill NC-SC MSA,1520,MECKLENBURG,119
28287,South,South Atlantic,North Carolina,NC,37,"Charlotte-Concord, NC-SC",172,Charlotte-Gastonia-Rock Hill NC-SC MSA,1520,MECKLENBURG,119
28288,South,South Atlantic,North Carolina,NC,37,"Charlotte-Concord, NC-SC",172,Charlotte-Gastonia-Rock Hill NC-SC MSA,1520,MECKLENBURG,119
28289,South,South Atlantic,North Carolina,NC,37,"Charlotte-Concord, NC-SC",172,Charlotte-Gastonia-Rock Hill NC-SC MSA,1520,MECKLENBURG,119
28290,South,South Atlantic,North Carolina,NC,37,"Charlotte-Concord, NC-SC",172,Charlotte-Gastonia-Rock Hill NC-SC MSA,1520,MECKLENBURG,119
28296,South,South Atlantic,North Carolina,NC,37,"Charlotte-Concord, NC-SC",172,Charlotte-Gastonia-Rock Hill NC-SC MSA,1520,MECKLENBURG,119
28297,South,South Atlantic,North Carolina,NC,37,"Charlotte-Concord, NC-SC",172,Charlotte-Gastonia-Rock Hill NC-SC MSA,1520,MECKLENBURG,119
28299,South,South Atlantic,North Carolina,NC,37,"Charlotte-Concord, NC-SC",172,Charlotte-Gastonia-Rock Hill NC-SC MSA,1520,MECKLENBURG,119
28301,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,Fayetteville NC MSA,2560,CUMBERLAND,51
28302,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,Fayetteville NC MSA,2560,CUMBERLAND,51
28303,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,Fayetteville NC MSA,2560,CUMBERLAND,51
28304,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,Fayetteville NC MSA,2560,CUMBERLAND,51
28305,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,Fayetteville NC MSA,2560,CUMBERLAND,51
28306,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,Fayetteville NC MSA,2560,CUMBERLAND,51
28307,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,Fayetteville NC MSA,2560,CUMBERLAND,51
28308,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,Fayetteville NC MSA,2560,CUMBERLAND,51
28309,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,Fayetteville NC MSA,2560,CUMBERLAND,51
28310,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,Fayetteville NC MSA,2560,CUMBERLAND,51
28311,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,Fayetteville NC MSA,2560,CUMBERLAND,51
28312,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,Fayetteville NC MSA,2560,CUMBERLAND,51
28314,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,Fayetteville NC MSA,2560,CUMBERLAND,51
28315,South,South Atlantic,North Carolina,NC,37,,,,,MOORE,125
28318,South,South Atlantic,North Carolina,NC,37,,,,,SAMPSON,163
28319,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,,,ROBESON,155
28320,South,South Atlantic,North Carolina,NC,37,,,,,BLADEN,17
28323,South,South Atlantic,North Carolina,NC,37,"Raleigh-Durham-Chapel Hill, NC",450,,,HARNETT,85
28325,South,South Atlantic,North Carolina,NC,37,,,,,DUPLIN,61
28326,South,South Atlantic,North Carolina,NC,37,"Raleigh-Durham-Chapel Hill, NC",450,,,HARNETT,85
28327,South,South Atlantic,North Carolina,NC,37,,,,,MOORE,125
28328,South,South Atlantic,North Carolina,NC,37,,,,,SAMPSON,163
28329,South,South Atlantic,North Carolina,NC,37,,,,,SAMPSON,163
28330,South,South Atlantic,North Carolina,NC,37,,,,,RICHMOND,153
28331,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,Fayetteville NC MSA,2560,CUMBERLAND,51
28332,South,South Atlantic,North Carolina,NC,37,,,,,BLADEN,17
28333,South,South Atlantic,North Carolina,NC,37,,,Goldsboro NC MSA,2980,WAYNE,191
28334,South,South Atlantic,North Carolina,NC,37,"Raleigh-Durham-Chapel Hill, NC",450,,,HARNETT,85
28335,South,South Atlantic,North Carolina,NC,37,"Raleigh-Durham-Chapel Hill, NC",450,,,HARNETT,85
28337,South,South Atlantic,North Carolina,NC,37,,,,,BLADEN,17
28338,South,South Atlantic,North Carolina,NC,37,,,,,RICHMOND,153
28339,South,South Atlantic,North Carolina,NC,37,"Raleigh-Durham-Chapel Hill, NC",450,,,HARNETT,85
28340,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,,,ROBESON,155
28341,South,South Atlantic,North Carolina,NC,37,,,,,DUPLIN,61
28342,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,Fayetteville NC MSA,2560,CUMBERLAND,51
28343,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,,,SCOTLAND,165
28344,South,South Atlantic,North Carolina,NC,37,,,,,SAMPSON,163
28345,South,South Atlantic,North Carolina,NC,37,,,,,RICHMOND,153
28347,South,South Atlantic,North Carolina,NC,37,,,,,RICHMOND,153
28348,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,Fayetteville NC MSA,2560,CUMBERLAND,51
28349,South,South Atlantic,North Carolina,NC,37,,,,,DUPLIN,61
28350,South,South Atlantic,North Carolina,NC,37,,,,,MOORE,125
28351,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,,,SCOTLAND,165
28352,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,,,SCOTLAND,165
28353,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,,,SCOTLAND,165
28355,South,South Atlantic,North Carolina,NC,37,"Raleigh-Durham-Chapel Hill, NC",450,,,LEE,105
28356,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,Fayetteville NC MSA,2560,CUMBERLAND,51
28357,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,,,ROBESON,155
28358,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,,,ROBESON,155
28359,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,,,ROBESON,155
28360,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,,,ROBESON,155
28362,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,,,ROBESON,155
28363,South,South Atlantic,North Carolina,NC,37,,,,,RICHMOND,153
28364,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,,,ROBESON,155
28365,South,South Atlantic,North Carolina,NC,37,,,Goldsboro NC MSA,2980,WAYNE,191
28366,South,South Atlantic,North Carolina,NC,37,,,,,SAMPSON,163
28367,South,South Atlantic,North Carolina,NC,37,,,,,RICHMOND,153
28368,South,South Atlantic,North Carolina,NC,37,"Raleigh-Durham-Chapel Hill, NC",450,,,HARNETT,85
28369,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,,,ROBESON,155
28370,South,South Atlantic,North Carolina,NC,37,,,,,MOORE,125
28371,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,,,ROBESON,155
28372,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,,,ROBESON,155
28373,South,South Atlantic,North Carolina,NC,37,,,,,MOORE,125
28374,South,South Atlantic,North Carolina,NC,37,,,,,MOORE,125
28375,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,,,ROBESON,155
28376,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,,,HOKE,93
28377,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,,,ROBESON,155
28378,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,,,ROBESON,155
28379,South,South Atlantic,North Carolina,NC,37,,,,,RICHMOND,153
28380,South,South Atlantic,North Carolina,NC,37,,,,,RICHMOND,153
28382,South,South Atlantic,North Carolina,NC,37,,,,,SAMPSON,163
28383,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,,,ROBESON,155
28384,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,,,ROBESON,155
28385,South,South Atlantic,North Carolina,NC,37,,,,,SAMPSON,163
28386,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,,,ROBESON,155
28387,South,South Atlantic,North Carolina,NC,37,,,,,MOORE,125
28388,South,South Atlantic,North Carolina,NC,37,,,,,MOORE,125
28390,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,Fayetteville NC MSA,2560,CUMBERLAND,51
28391,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,Fayetteville NC MSA,2560,CUMBERLAND,51
28392,South,South Atlantic,North Carolina,NC,37,,,,,BLADEN,17
28393,South,South Atlantic,North Carolina,NC,37,,,,,SAMPSON,163
28394,South,South Atlantic,North Carolina,NC,37,,,,,MOORE,125
28395,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,Fayetteville NC MSA,2560,CUMBERLAND,51
28396,South,South Atlantic,North Carolina,NC,37,"Fayetteville-Lumberton-Laurinburg, NC",246,,,SCOTLAND,165
28398,South,South Atlantic,North Carolina,NC,37,,,,,DUPLIN,61
28399,South,South Atlantic,North Carolina,NC,37,,,,,BLADEN,17
28401,South,South Atlantic,North Carolina,NC,37,,,Wilmington NC MSA,9200,NEW HANOVER,129
28402,South,South Atlantic,North Carolina,NC,37,,,Wilmington NC MSA,9200,NEW HANOVER,129
28403,South,South Atlantic,North Carolina,NC,37,,,Wilmington NC MSA,9200,NEW HANOVER,129
28404,South,South Atlantic,North Carolina,NC,37,,,Wilmington NC MSA,9200,NEW HANOVER,129
28405,South,South Atlantic,North Carolina,NC,37,,,Wilmington NC MSA,9200,NEW HANOVER,129
28406,South,South Atlantic,North Carolina,NC,37,,,Wilmington NC MSA,9200,NEW HANOVER,129
28407,South,South Atlantic,North Carolina,NC,37,,,Wilmington NC MSA,9200,NEW HANOVER,129
28408,South,South Atlantic,North Carolina,NC,37,,,Wilmington NC MSA,9200,NEW HANOVER,129
28409,South,South Atlantic,North Carolina,NC,37,,,Wilmington NC MSA,9200,NEW HANOVER,129
28410,South,South Atlantic,North Carolina,NC,37,,,Wilmington NC MSA,9200,NEW HANOVER,129
28411,South,South Atlantic,North Carolina,NC,37,,,Wilmington NC MSA,9200,NEW HANOVER,129
28412,South,South Atlantic,North Carolina,NC,37,,,Wilmington NC MSA,9200,NEW HANOVER,129
28420,South,South Atlantic,North Carolina,NC,37,"Myrtle Beach-Conway, SC-NC",396,Wilmington NC MSA,9200,BRUNSWICK,19
28421,South,South Atlantic,North Carolina,NC,37,,,,,PENDER,141
28422,South,South Atlantic,North Carolina,NC,37,"Myrtle Beach-Conway, SC-NC",396,Wilmington NC MSA,9200,BRUNSWICK,19
28423,South,South Atlantic,North Carolina,NC,37,,,,,COLUMBUS,47
28424,South,South Atlantic,North Carolina,NC,37,,,,,COLUMBUS,47
28425,South,South Atlantic,North Carolina,NC,37,,,,,PENDER,141
28428,South,South Atlantic,North Carolina,NC,37,,,Wilmington NC MSA,9200,NEW HANOVER,129
28429,South,South Atlantic,North Carolina,NC,37,,,Wilmington NC MSA,9200,NEW HANOVER,129
28430,South,South Atlantic,North Carolina,NC,37,,,,,COLUMBUS,47
28431,South,South Atlantic,North Carolina,NC,37,,,,,COLUMBUS,47
28432,South,South Atlantic,North Carolina,NC,37,,,,,COLUMBUS,47
28433,South,South Atlantic,North Carolina,NC,37,,,,,BLADEN,17
28434,South,South Atlantic,North Carolina,NC,37,,,,,BLADEN,17
28435,South,South Atlantic,North Carolina,NC,37,,,,,PENDER,141
28436,South,South Atlantic,North Carolina,NC,37,,,,,COLUMBUS,47
28438,South,South Atlantic,North Carolina,NC,37,,,,,COLUMBUS,47
28439,South,South Atlantic,North Carolina,NC,37,,,,,COLUMBUS,47
28441,South,South Atlantic,North Carolina,NC,37,,,,,SAMPSON,163
28442,South,South Atlantic,North Carolina,NC,37,,,,,COLUMBUS,47
28443,South,South Atlantic,North Carolina,NC,37,,,,,PENDER,141
28444,South,South Atlantic,North Carolina,NC,37,,,,,SAMPSON,163
28445,South,South Atlantic,North Carolina,NC,37,,,Jacksonville NC MSA,3605,ONSLOW,133
28447,South,South Atlantic,North Carolina,NC,37,,,,,SAMPSON,163
28448,South,South Atlantic,North Carolina,NC,37,,,,,BLADEN,17
28449,South,South Atlantic,North Carolina,NC,37,,,Wilmington NC MSA,9200,NEW HANOVER,129
28450,South,South Atlantic,North Carolina,NC,37,,,,,COLUMBUS,47
28451,South,South Atlantic,North Carolina,NC,37,"Myrtle Beach-Conway, SC-NC",396,Wilmington NC MSA,9200,BRUNSWICK,19
28452,South,South Atlantic,North Carolina,NC,37,"Myrtle Beach-Conway, SC-NC",396,Wilmington NC MSA,9200,BRUNSWICK,19
28453,South,South Atlantic,North Carolina,NC,37,,,,,DUPLIN,61
28454,South,South Atlantic,North Carolina,NC,37,,,,,PENDER,141
28455,South,South Atlantic,North Carolina,NC,37,,,,,COLUMBUS,47
28456,South,South Atlantic,North Carolina,NC,37,,,,,COLUMBUS,47
28457,South,South Atlantic,North Carolina,NC,37,,,,,PENDER,141
28458,South,South Atlantic,North Carolina,NC,37,,,,,DUPLIN,61
28459,South,South Atlantic,North Carolina,NC,37,"Myrtle Beach-Conway, SC-NC",396,Wilmington NC MSA,9200,BRUNSWICK,19
28460,South,South Atlantic,North Carolina,NC,37,,,Jacksonville NC MSA,3605,ONSLOW,133
28461,South,South Atlantic,North Carolina,NC,37,"Myrtle Beach-Conway, SC-NC",396,Wilmington NC MSA,9200,BRUNSWICK,19
28462,South,South Atlantic,North Carolina,NC,37,"Myrtle Beach-Conway, SC-NC",396,Wilmington NC MSA,9200,BRUNSWICK,19
28463,South,South Atlantic,North Carolina,NC,37,,,,,COLUMBUS,47
28464,South,South Atlantic,North Carolina,NC,37,,,,,DUPLIN,61
28465,South,South Atlantic,North Carolina,NC,37,"Myrtle Beach-Conway, SC-NC",396,Wilmington NC MSA,9200,BRUNSWICK,19
28466,South,South Atlantic,North Carolina,NC,37,,,,,DUPLIN,61
28467,South,South Atlantic,North Carolina,NC,37,"Myrtle Beach-Conway, SC-NC",396,Wilmington NC MSA,9200,BRUNSWICK,19
28468,South,South Atlantic,North Carolina,NC,37,"Myrtle Beach-Conway, SC-NC",396,Wilmington NC MSA,9200,BRUNSWICK,19
28469,South,South Atlantic,North Carolina,NC,37,"Myrtle Beach-Conway, SC-NC",396,Wilmington NC MSA,9200,BRUNSWICK,19
28470,South,South Atlantic,North Carolina,NC,37,"Myrtle Beach-Conway, SC-NC",396,Wilmington NC MSA,9200,BRUNSWICK,19
28472,South,South Atlantic,North Carolina,NC,37,,,,,COLUMBUS,47
28478,South,South Atlantic,North Carolina,NC,37,,,,,PENDER,141
28479,South,South Atlantic,North Carolina,NC,37,"Myrtle Beach-Conway, SC-NC",396,Wilmington NC MSA,9200,BRUNSWICK,19
28480,South,South Atlantic,North Carolina,NC,37,,,Wilmington NC MSA,9200,NEW HANOVER,129
28501,South,South Atlantic,North Carolina,NC,37,,,,,LENOIR,107
28502,South,South Atlantic,North Carolina,NC,37,,,,,LENOIR,107
28503,South,South Atlantic,North Carolina,NC,37,,,,,LENOIR,107
28504,South,South Atlantic,North Carolina,NC,37,,,,,LENOIR,107
28508,South,South Atlantic,North Carolina,NC,37,,,,,DUPLIN,61
28509,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,PAMLICO,137
28510,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,PAMLICO,137
28511,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,CARTERET,31
28512,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,CARTERET,31
28513,South,South Atlantic,North Carolina,NC,37,"Greenville-Washington, NC",274,Greenville NC MSA,3150,PITT,147
28515,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,PAMLICO,137
28516,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,CARTERET,31
28518,South,South Atlantic,North Carolina,NC,37,,,,,DUPLIN,61
28519,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,CRAVEN,49
28520,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,CARTERET,31
28521,South,South Atlantic,North Carolina,NC,37,,,,,DUPLIN,61
28522,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,JONES,103
28523,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,CRAVEN,49
28524,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,CARTERET,31
28525,South,South Atlantic,North Carolina,NC,37,,,,,LENOIR,107
28526,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,CRAVEN,49
28527,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,CRAVEN,49
28528,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,CARTERET,31
28529,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,PAMLICO,137
28530,South,South Atlantic,North Carolina,NC,37,"Greenville-Washington, NC",274,Greenville NC MSA,3150,PITT,147
28531,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,CARTERET,31
28532,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,CRAVEN,49
28533,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,CRAVEN,49
28537,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,PAMLICO,137
28538,South,South Atlantic,North Carolina,NC,37,,,,,GREENE,79
28539,South,South Atlantic,North Carolina,NC,37,,,Jacksonville NC MSA,3605,ONSLOW,133
28540,South,South Atlantic,North Carolina,NC,37,,,Jacksonville NC MSA,3605,ONSLOW,133
28541,South,South Atlantic,North Carolina,NC,37,,,Jacksonville NC MSA,3605,ONSLOW,133
28542,South,South Atlantic,North Carolina,NC,37,,,Jacksonville NC MSA,3605,ONSLOW,133
28543,South,South Atlantic,North Carolina,NC,37,,,Jacksonville NC MSA,3605,ONSLOW,133
28544,South,South Atlantic,North Carolina,NC,37,,,Jacksonville NC MSA,3605,ONSLOW,133
28545,South,South Atlantic,North Carolina,NC,37,,,Jacksonville NC MSA,3605,ONSLOW,133
28546,South,South Atlantic,North Carolina,NC,37,,,Jacksonville NC MSA,3605,ONSLOW,133
28547,South,South Atlantic,North Carolina,NC,37,,,Jacksonville NC MSA,3605,ONSLOW,133
28551,South,South Atlantic,North Carolina,NC,37,,,,,LENOIR,107
28552,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,PAMLICO,137
28553,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,CARTERET,31
28554,South,South Atlantic,North Carolina,NC,37,,,,,GREENE,79
28555,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,JONES,103
28556,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,PAMLICO,137
28557,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,CARTERET,31
28560,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,CRAVEN,49
28561,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,CRAVEN,49
28562,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,CRAVEN,49
28563,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,CRAVEN,49
28564,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,CRAVEN,49
28570,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,CARTERET,31
28571,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,PAMLICO,137
28572,South,South Atlantic,North Carolina,NC,37,,,,,LENOIR,107
28573,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,JONES,103
28574,South,South Atlantic,North Carolina,NC,37,,,Jacksonville NC MSA,3605,ONSLOW,133
28575,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,CARTERET,31
28577,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,CARTERET,31
28578,South,South Atlantic,North Carolina,NC,37,,,Goldsboro NC MSA,2980,WAYNE,191
28579,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,CARTERET,31
28580,South,South Atlantic,North Carolina,NC,37,,,,,GREENE,79
28581,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,CARTERET,31
28582,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,CARTERET,31
28583,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,PAMLICO,137
28584,South,South Atlantic,North Carolina,NC,37,,,Jacksonville NC MSA,3605,ONSLOW,133
28585,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,JONES,103
28586,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,CRAVEN,49
28587,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,PAMLICO,137
28589,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,CARTERET,31
28590,South,South Atlantic,North Carolina,NC,37,"Greenville-Washington, NC",274,Greenville NC MSA,3150,PITT,147
28594,South,South Atlantic,North Carolina,NC,37,"New Bern-Morehead City, NC",404,,,CARTERET,31
28601,South,South Atlantic,North Carolina,NC,37,"Hickory-Lenoir, NC",280,Hickory-Morganton-Lenoir NC MSA,3290,CATAWBA,35
28602,South,South Atlantic,North Carolina,NC,37,"Hickory-Lenoir, NC",280,Hickory-Morganton-Lenoir NC MSA,3290,CATAWBA,35
28603,South,South Atlantic,North Carolina,NC,37,"Hickory-Lenoir, NC",280,Hickory-Morganton-Lenoir NC MSA,3290,CATAWBA,35
28604,South,South Atlantic,North Carolina,NC,37,,,,,AVERY,11
28605,South,South Atlantic,North Carolina,NC,37,,,,,WATAUGA,189
28606,South,South Atlantic,North Carolina,NC,37,,,,,WILKES,193
28607,South,South Atlantic,North Carolina,NC,37,,,,,WATAUGA,189
28608,South,South Atlantic,North Carolina,NC,37,,,,,WATAUGA,189
28609,South,South Atlantic,North Carolina,NC,37,"Hickory-Lenoir, NC",280,Hickory-Morganton-Lenoir NC MSA,3290,CATAWBA,35
28610,South,South Atlantic,North Carolina,NC,37,"Hickory-Lenoir, NC",280,Hickory-Morganton-Lenoir NC MSA,3290,CATAWBA,35
28611,South,South Atlantic,North Carolina,NC,37,"Hickory-Lenoir, NC",280,Hickory-Morganton-Lenoir NC MSA,3290,CALDWELL,27
28612,South,South Atlantic,North Carolina,NC,37,"Hickory-Lenoir, NC",280,Hickory-Morganton-Lenoir NC MSA,3290,BURKE,23
28613,South,South Atlantic,North Carolina,NC,37,"Hickory-Lenoir, NC",280,Hickory-Morganton-Lenoir NC MSA,3290,CATAWBA,35
28615,South,South Atlantic,North Carolina,NC,37,,,,,ASHE,9
28616,South,South Atlantic,North Carolina,NC,37,,,,,AVERY,11
